time,ticker,averagePrice,shares,value
1618922102909,SPY,348.185,4,1653.68
1618922102909,GME,380,1,166
1618922102909,VBK,233.753,3,843.27
1618922102909,VISL,3.263,465,1055.55
1618922102909,TSM,109.15,4,461.52
1618922102909,NIO,42.059,16,586.88
1618922102909,BA,471.8,2,485.4
1618922102909,CCIV,35.766,16,311.2
1618922102909,AMC,13.11,10,97
1618922102909,TLRY,21.81,20,356
1618922102909,JETS,17.265,10,258.1
1618922102909,VNQ,80.836,5,481.15
1618922102909,PLTR,26.875,20,435
1618922102909,MARA,37.9,18,622.62
1618922102909,SOL,20.951,18,156.06
1618922102909,JMIA,37.52,8,234.64
1618922403380,TAN,71.648,10,827.5
1618922403383,AAPL,116.75,6,807.84
1618922403383,SNDL,.395,300,303
1618922403383,FRX,10.39,100,990
1618922403383,COIN,380,1,330.5
1618922403383,MSFT,220.34,4,1033.2
1618922403383,TSLA,431.0525,4,2836
1618922403383,MMDA1,,375.20000000000005,375.20000000000005
1618922403383,EBS,93.79,4,271.48
1618922403383,AMD,66.902,18,1451.52
1618922403383,SPY,348.185,4,1653.64
1618922403383,GME,380,1,166
1618922403383,VBK,233.753,3,843.27
1618922403383,VISL,3.263,465,1055.55
1618922403383,TSM,109.15,4,461.6
1618922403383,NIO,42.059,16,588.64
1618922403383,BA,471.8,2,485.1
1618922403383,CCIV,35.766,16,311.36
1618922403383,AMC,13.11,10,96.9
1618922403383,TLRY,21.81,20,355.6
1618922403383,JETS,17.265,10,258.1
1618922403383,VNQ,80.836,5,481.15
1618922403383,PLTR,26.875,20,434.8
1618922403383,MARA,37.9,18,622.8
1618922403383,SOL,20.951,18,156.06
1618922403383,JMIA,37.52,8,234
1618922702969,TAN,71.648,10,827.5
1618922702971,AAPL,116.75,6,808.5
1618922702971,SNDL,.395,300,303
1618922702971,FRX,10.39,100,990
1618922702971,COIN,380,1,330.25
1618922702971,MSFT,220.34,4,1032.96
1618922702971,TSLA,431.0525,4,2838.2
1618922702971,MMDA1,,375.20000000000005,375.20000000000005
1618922702971,EBS,93.79,4,271.48
1618922702971,AMD,66.902,18,1451.52
1618922702972,SPY,348.185,4,1654.16
1618922702972,GME,380,1,166.4
1618922702972,VBK,233.753,3,843.27
1618922702972,VISL,3.263,465,1055.55
1618922702972,TSM,109.15,4,461.6
1618922702972,NIO,42.059,16,589.44
1618922702972,BA,471.8,2,485.4
1618922702972,CCIV,35.766,16,310.56
1618922702972,AMC,13.11,10,96.8
1618922702972,TLRY,21.81,20,355
1618922702972,JETS,17.265,10,257.7
1618922702972,VNQ,80.836,5,481.15
1618922702972,PLTR,26.875,20,434.8
1618922702972,MARA,37.9,18,621.72
1618922702972,SOL,20.951,18,155.88
1618922702972,JMIA,37.52,8,232.96
1618923003570,TAN,71.648,10,827.5
1618923003570,AAPL,116.75,6,808.44
1618923003570,SNDL,.395,300,303
1618923003570,FRX,10.39,100,990
1618923003570,COIN,380,1,330.98
1618923003570,MSFT,220.34,4,1033.56
1618923003570,TSLA,431.0525,4,2836.8
1618923003570,MMDA1,,375.20000000000005,375.20000000000005
1618923003570,EBS,93.79,4,271.48
1618923003570,AMD,66.902,18,1451.52
1618923003570,SPY,348.185,4,1654.56
1618923003570,GME,380,1,166.71
1618923003570,VBK,233.753,3,843.27
1618923003570,VISL,3.263,465,1055.55
1618923003570,TSM,109.15,4,461.64
1618923003570,NIO,42.059,16,588.48
1618923003570,BA,471.8,2,485.38
1618923003570,CCIV,35.766,16,310.56
1618923003570,AMC,13.11,10,97.1
1618923003570,TLRY,21.81,20,356.4
1618923003570,JETS,17.265,10,258.1
1618923003570,VNQ,80.836,5,481.15
1618923003570,PLTR,26.875,20,435.2
1618923003570,MARA,37.9,18,622.98
1618923003570,SOL,20.951,18,155.88
1618923003571,JMIA,37.52,8,234.4
1618923303140,TAN,71.648,10,827.5
1618923303140,AAPL,116.75,6,808.44
1618923303141,SNDL,.395,300,303
1618923303141,FRX,10.39,100,990
1618923303141,COIN,380,1,331
1618923303141,MSFT,220.34,4,1033.4
1618923303141,TSLA,431.0525,4,2841.08
1618923303141,MMDA1,,375.20000000000005,375.20000000000005
1618923303141,EBS,93.79,4,271.48
1618923303141,AMD,66.902,18,1451.52
1618923303141,SPY,348.185,4,1654.52
1618923303141,GME,380,1,167
1618923303141,VBK,233.753,3,843.27
1618923303141,VISL,3.263,465,1055.55
1618923303141,TSM,109.15,4,461.68
1618923303141,NIO,42.059,16,589.76
1618923303141,BA,471.8,2,485
1618923303141,CCIV,35.766,16,310.56
1618923303141,AMC,13.11,10,96.9
1618923303141,TLRY,21.81,20,357.8
1618923303141,JETS,17.265,10,258.1
1618923303141,VNQ,80.836,5,481.15
1618923303141,PLTR,26.875,20,434.8
1618923303141,MARA,37.9,18,621.36
1618923303141,SOL,20.951,18,155.88
1618923303141,JMIA,37.52,8,233.6
1618923602659,TAN,71.648,10,827.5
1618923602664,AAPL,116.75,6,807.96
1618923602664,SNDL,.395,300,303
1618923602664,FRX,10.39,100,990
1618923602664,COIN,380,1,332.5
1618923602664,MSFT,220.34,4,1032.6
1618923602664,TSLA,431.0525,4,2835.96
1618923602664,MMDA1,,375.20000000000005,375.20000000000005
1618923602664,EBS,93.79,4,271.48
1618923602664,AMD,66.902,18,1451.16
1618923602664,SPY,348.185,4,1654.56
1618923602664,GME,380,1,166.92
1618923602664,VBK,233.753,3,843.27
1618923602664,VISL,3.263,465,1055.55
1618923602664,TSM,109.15,4,461.76
1618923602664,NIO,42.059,16,588.48
1618923602664,BA,471.8,2,485
1618923602664,CCIV,35.766,16,310.56
1618923602664,AMC,13.11,10,96.9
1618923602664,TLRY,21.81,20,356.4
1618923602664,JETS,17.265,10,258.1
1618923602664,VNQ,80.836,5,481.15
1618923602664,PLTR,26.875,20,435.4
1618923602664,MARA,37.9,18,619.02
1618923602664,SOL,20.951,18,155.7
1618923602664,JMIA,37.52,8,233.44
1618923903222,TAN,71.648,10,827.5
1618923903222,AAPL,116.75,6,808.32
1618923903222,SNDL,.395,300,300
1618923903222,FRX,10.39,100,990
1618923903222,COIN,380,1,332.75
1618923903222,MSFT,220.34,4,1033.28
1618923903222,TSLA,431.0525,4,2837.8
1618923903222,MMDA1,,375.20000000000005,375.20000000000005
1618923903222,EBS,93.79,4,271.48
1618923903222,AMD,66.902,18,1451.16
1618923903222,SPY,348.185,4,1655
1618923903222,GME,380,1,165.52
1618923903222,VBK,233.753,3,843.27
1618923903222,VISL,3.263,465,1055.55
1618923903222,TSM,109.15,4,461.68
1618923903222,NIO,42.059,16,587.68
1618923903222,BA,471.8,2,483.9
1618923903222,CCIV,35.766,16,310.56
1618923903222,AMC,13.11,10,96.7
1618923903222,TLRY,21.81,20,358.8
1618923903222,JETS,17.265,10,258.1
1618923903222,VNQ,80.836,5,481.15
1618923903222,PLTR,26.875,20,435.2
1618923903222,MARA,37.9,18,620.64
1618923903222,SOL,20.951,18,154.8
1618923903222,JMIA,37.52,8,236.48
1618924202776,TAN,71.648,10,827.5
1618924202777,AAPL,116.75,6,808.68
1618924202777,SNDL,.395,300,303
1618924202777,FRX,10.39,100,990
1618924202777,COIN,380,1,333
1618924202777,MSFT,220.34,4,1034.96
1618924202777,TSLA,431.0525,4,2847.12
1618924202777,MMDA1,,375.20000000000005,375.20000000000005
1618924202777,EBS,93.79,4,271.48
1618924202777,AMD,66.902,18,1455.48
1618924202777,SPY,348.185,4,1656.04
1618924202777,GME,380,1,165.1
1618924202778,VBK,233.753,3,843.27
1618924202778,VISL,3.263,465,1055.55
1618924202778,TSM,109.15,4,462.24
1618924202778,NIO,42.059,16,588.64
1618924202778,BA,471.8,2,483.8
1618924202778,CCIV,35.766,16,309.92
1618924202778,AMC,13.11,10,96.7
1618924202778,TLRY,21.81,20,360.6
1618924202778,JETS,17.265,10,258.1
1618924202778,VNQ,80.836,5,481.15
1618924202778,PLTR,26.875,20,436.2
1618924202778,MARA,37.9,18,620.46
1618924202778,SOL,20.951,18,154.8
1618924202778,JMIA,37.52,8,234.8
1618924503270,TAN,71.648,10,827.5
1618924503270,AAPL,116.75,6,808.92
1618924503270,SNDL,.395,300,303
1618924503270,FRX,10.39,100,990
1618924503270,COIN,380,1,333.4
1618924503270,MSFT,220.34,4,1033.88
1618924503270,TSLA,431.0525,4,2848
1618924503271,MMDA1,,375.20000000000005,375.20000000000005
1618924503271,EBS,93.79,4,271.48
1618924503271,AMD,66.902,18,1455.3
1618924503271,SPY,348.185,4,1656.24
1618924503271,GME,380,1,165.11
1618924503271,VBK,233.753,3,843.27
1618924503271,VISL,3.263,465,1055.55
1618924503271,TSM,109.15,4,462.4
1618924503271,NIO,42.059,16,589.76
1618924503271,BA,471.8,2,483.8
1618924503271,CCIV,35.766,16,310.88
1618924503271,AMC,13.11,10,96.7
1618924503271,TLRY,21.81,20,360.6
1618924503271,JETS,17.265,10,257.9
1618924503271,VNQ,80.836,5,481.15
1618924503271,PLTR,26.875,20,436.6
1618924503271,MARA,37.9,18,620.1
1618924503271,SOL,20.951,18,154.8
1618924503271,JMIA,37.52,8,234.24
1618924802930,TAN,71.648,10,827.5
1618924802930,AAPL,116.75,6,809.04
1618924802930,MSFT,220.34,4,1034.32
1618924802930,CCIV,35.766,16,311.68
1618924802931,TSLA,431.0525,4,2854.12
1618924802931,MMDA1,,375.20000000000005,375.20000000000005
1618924802931,AMC,13.11,10,96.9
1618924802931,TLRY,21.81,20,361.2
1618924802931,JETS,17.265,10,258.4
1618924802931,AMD,66.902,18,1455.66
1618924802931,VNQ,80.836,5,481.15
1618924802931,SPY,348.185,4,1656.56
1618924802931,VBK,233.753,3,843.27
1618924802931,PLTR,26.875,20,437
1618924802931,MARA,37.9,18,619.2
1618924802931,VISL,3.263,465,1050.9
1618924802931,SOL,20.951,18,154.8
1618924802931,JMIA,37.52,8,233.52
1618924802931,SNDL,.395,300,303
1618924802931,FRX,10.39,100,990
1618924802931,COIN,380,1,335.31
1618924802931,EBS,93.79,4,271.48
1618924802931,GME,380,1,165.12
1618924802931,TSM,109.15,4,463.2
1618924802931,NIO,42.059,16,591.36
1618924802931,BA,471.8,2,483.5
1618925103447,TAN,71.648,10,827.5
1618925103450,AAPL,116.75,6,809.88
1618925103450,MSFT,220.34,4,1033.6
1618925103450,CCIV,35.766,16,312.16
1618925103450,TSLA,431.0525,4,2854.4
1618925103450,MMDA1,,375.20000000000005,375.20000000000005
1618925103450,AMC,13.11,10,96.8
1618925103450,TLRY,21.81,20,362.4
1618925103450,JETS,17.265,10,260
1618925103450,AMD,66.902,18,1456.2
1618925103450,VNQ,80.836,5,481.15
1618925103450,SPY,348.185,4,1656.16
1618925103450,VBK,233.753,3,843.27
1618925103450,PLTR,26.875,20,437.2
1618925103450,MARA,37.9,18,627.48
1618925103450,VISL,3.263,465,1055.55
1618925103450,SOL,20.951,18,156.06
1618925103450,JMIA,37.52,8,233.52
1618925103450,SNDL,.395,300,303
1618925103450,FRX,10.39,100,990
1618925103450,COIN,380,1,336.6
1618925103450,EBS,93.79,4,270.68
1618925103450,GME,380,1,165.1
1618925103450,TSM,109.15,4,463.04
1618925103450,NIO,42.059,16,591.2
1618925103450,BA,471.8,2,483.46
1618925403065,TAN,71.648,10,827.5
1618925403067,AAPL,116.75,6,811.4514
1618925403067,MSFT,220.34,4,1032
1618925403067,CCIV,35.766,16,312
1618925403067,TSLA,431.0525,4,2870
1618925403067,MMDA1,,375.20000000000005,375.20000000000005
1618925403067,AMC,13.11,10,96.9
1618925403067,TLRY,21.81,20,359
1618925403067,JETS,17.265,10,257.6
1618925403067,AMD,66.902,18,1453.716
1618925403067,VNQ,80.836,5,480.6
1618925403067,SPY,348.185,4,1655.98
1618925403067,VBK,233.753,3,840.6299999999999
1618925403067,PLTR,26.875,20,439.8
1618925403067,MARA,37.9,18,625.4892
1618925403067,VISL,3.263,465,1027.65
1618925403068,SOL,20.951,18,155.7
1618925403068,JMIA,37.52,8,233.188
1618925403068,SNDL,.395,300,308.73
1618925403068,FRX,10.39,100,990
1618925403068,COIN,380,1,334
1618925403068,EBS,93.79,4,268
1618925403068,GME,380,1,164
1618925403068,TSM,109.15,4,464
1618925403068,NIO,42.059,16,595.2
1618925403068,BA,471.8,2,481.7
1618925702690,TAN,71.648,10,833.8
1618925702692,AAPL,116.75,6,808.26
1618925702692,SNDL,.395,300,297.525
1618925702692,FRX,10.39,100,991
1618925702692,COIN,380,1,328.3
1618925702692,MSFT,220.34,4,1034
1618925702692,TSLA,431.0525,4,2885.12
1618925702692,MMDA1,,375.20000000000005,375.20000000000005
1618925702692,EBS,93.79,4,261.6
1618925702692,AMD,66.902,18,1447.848
1618925702692,SPY,348.185,4,1655.44
1618925702692,GME,380,1,162.7485
1618925702692,VBK,233.753,3,842.1921
1618925702692,VISL,3.263,465,1036.95
1618925702692,TSM,109.15,4,465.04
1618925702692,NIO,42.059,16,589.7584
1618925702692,BA,471.8,2,479.76
1618925702692,CCIV,35.766,16,307.68
1618925702692,AMC,13.11,10,94.8
1618925702692,TLRY,21.81,20,350.6
1618925702692,JETS,17.265,10,256.05
1618925702692,VNQ,80.836,5,482.35
1618925702692,PLTR,26.875,20,439.598
1618925702692,MARA,37.9,18,610.1964
1618925702692,SOL,20.951,18,158.58
1618925702692,JMIA,37.52,8,230.72
1618926003354,TAN,71.648,10,832.8
1618926003355,AAPL,116.75,6,808.68
1618926003356,SNDL,.395,300,297.12
1618926003356,FRX,10.39,100,990.37
1618926003356,COIN,380,1,325.22
1618926003356,MSFT,220.34,4,1036.64
1618926003356,TSLA,431.0525,4,2896.58
1618926003356,MMDA1,,375.20000000000005,375.20000000000005
1618926003356,EBS,93.79,4,264.04
1618926003356,AMD,66.902,18,1447.02
1618926003356,SPY,348.185,4,1657.24
1618926003356,GME,380,1,161.32
1618926003356,VBK,233.753,3,843.7254
1618926003356,VISL,3.263,465,1045.413
1618926003356,TSM,109.15,4,465.94
1618926003356,NIO,42.059,16,594.88
1618926003356,BA,471.8,2,477.38
1618926003356,CCIV,35.766,16,308.88
1618926003356,AMC,13.11,10,94.4
1618926003356,TLRY,21.81,20,348
1618926003356,JETS,17.265,10,255
1618926003356,VNQ,80.836,5,483.25
1618926003356,PLTR,26.875,20,443.96
1618926003356,MARA,37.9,18,610.2
1618926003356,SOL,20.951,18,157.68
1618926003356,JMIA,37.52,8,232.32
1618926302950,TAN,71.648,10,836.2
1618926302951,AAPL,116.75,6,808.05
1618926302952,SNDL,.395,300,294.303
1618926302952,FRX,10.39,100,990.5
1618926302952,COIN,380,1,323.9
1618926302952,MSFT,220.34,4,1037.28
1618926302952,TSLA,431.0525,4,2921.2344
1618926302952,MMDA1,,375.20000000000005,375.20000000000005
1618926302952,EBS,93.79,4,266.36
1618926302952,AMD,66.902,18,1445.4
1618926302952,SPY,348.185,4,1657.24
1618926302952,GME,380,1,161.4776
1618926302952,VBK,233.753,3,844.77
1618926302952,VISL,3.263,465,1048.575
1618926302952,TSM,109.15,4,464.8
1618926302952,NIO,42.059,16,596.9616
1618926302952,BA,471.8,2,477.2
1618926302952,CCIV,35.766,16,308.8
1618926302952,AMC,13.11,10,94.1
1618926302952,TLRY,21.81,20,348.6
1618926302952,JETS,17.265,10,255.2
1618926302952,VNQ,80.836,5,484.8
1618926302952,PLTR,26.875,20,443.2
1618926302952,MARA,37.9,18,621
1618926302952,SOL,20.951,18,159.48
1618926302952,JMIA,37.52,8,239.0392
1618926603530,TAN,71.648,10,837.4
1618926603533,AAPL,116.75,6,811.41
1618926603533,SNDL,.395,300,290.76
1618926603533,FRX,10.39,100,990.5
1618926603533,COIN,380,1,323.22
1618926603533,MSFT,220.34,4,1037.76
1618926603533,TSLA,431.0525,4,2927.48
1618926603533,MMDA1,,375.20000000000005,375.20000000000005
1618926603533,EBS,93.79,4,268.32
1618926603533,AMD,66.902,18,1453.5
1618926603533,SPY,348.185,4,1658
1618926603533,GME,380,1,160.65
1618926603533,VBK,233.753,3,844.74
1618926603533,VISL,3.263,465,1046.7615
1618926603533,TSM,109.15,4,464.9
1618926603533,NIO,42.059,16,600
1618926603533,BA,471.8,2,477.02
1618926603533,CCIV,35.766,16,310.72
1618926603533,AMC,13.11,10,94.69
1618926603534,TLRY,21.81,20,347
1618926603534,JETS,17.265,10,254.7
1618926603534,VNQ,80.836,5,485.35
1618926603534,PLTR,26.875,20,445.6
1618926603534,MARA,37.9,18,625.32
1618926603534,SOL,20.951,18,159.66
1618926603534,JMIA,37.52,8,238.8
1618926903270,TAN,71.648,10,835.6
1618926903270,AAPL,116.75,6,810.9
1618926903271,SNDL,.395,300,288.69
1618926903271,FRX,10.39,100,991
1618926903271,COIN,380,1,325.9
1618926903271,MSFT,220.34,4,1039.3
1618926903271,TSLA,431.0525,4,2930.46
1618926903271,MMDA1,,375.20000000000005,375.20000000000005
1618926903271,EBS,93.79,4,265.48
1618926903271,AMD,66.902,18,1452.24
1618926903271,SPY,348.185,4,1658.44
1618926903271,GME,380,1,158.34
1618926903271,VBK,233.753,3,843.795
1618926903271,VISL,3.263,465,1040.67
1618926903271,TSM,109.15,4,464.12
1618926903271,NIO,42.059,16,597.1184
1618926903271,BA,471.8,2,476.39
1618926903271,CCIV,35.766,16,312
1618926903271,AMC,13.11,10,93.08
1618926903271,TLRY,21.81,20,341.6
1618926903271,JETS,17.265,10,254
1618926903271,VNQ,80.836,5,485.05
1618926903271,PLTR,26.875,20,450.2
1618926903271,MARA,37.9,18,626.5818
1618926903271,SOL,20.951,18,158.04
1618926903271,JMIA,37.52,8,236.24
1618927203037,TAN,71.648,10,836.6
1618927203039,AAPL,116.75,6,811.17
1618927203039,SNDL,.395,300,294
1618927203039,FRX,10.39,100,990.2
1618927203039,COIN,380,1,325.82
1618927203039,MSFT,220.34,4,1038.5052
1618927203039,TSLA,431.0525,4,2921.8
1618927203039,MMDA1,,375.20000000000005,375.20000000000005
1618927203039,EBS,93.79,4,265.2
1618927203040,AMD,66.902,18,1446.6617999999999
1618927203040,SPY,348.185,4,1657.04
1618927203040,GME,380,1,159.4296
1618927203040,VBK,233.753,3,842.3399999999999
1618927203040,VISL,3.263,465,1032.2535
1618927203040,TSM,109.15,4,463.78
1618927203040,NIO,42.059,16,599.84
1618927203040,BA,471.8,2,475.76
1618927203040,CCIV,35.766,16,313.28
1618927203040,AMC,13.11,10,93.399
1618927203040,TLRY,21.81,20,341.22
1618927203040,JETS,17.265,10,253.65
1618927203040,VNQ,80.836,5,485.256
1618927203040,PLTR,26.875,20,446.5
1618927203041,MARA,37.9,18,630.369
1618927203041,SOL,20.951,18,160.2
1618927203041,JMIA,37.52,8,237.44
1618927502730,TAN,71.648,10,834.6
1618927502730,AAPL,116.75,6,809.79
1618927502730,MSFT,220.34,4,1037.24
1618927502730,CCIV,35.766,16,309.92
1618927502730,TSLA,431.0525,4,2910.96
1618927502730,MMDA1,,375.20000000000005,375.20000000000005
1618927502730,AMC,13.11,10,93.4
1618927502730,TLRY,21.81,20,338.802
1618927502730,JETS,17.265,10,252.25
1618927502730,AMD,66.902,18,1439.8056000000001
1618927502730,VNQ,80.836,5,485.65
1618927502730,SPY,348.185,4,1655.48
1618927502730,VBK,233.753,3,841.71
1618927502730,PLTR,26.875,20,445.5
1618927502730,MARA,37.9,18,632.16
1618927502730,VISL,3.263,465,1057.875
1618927502730,SOL,20.951,18,160.29
1618927502730,JMIA,37.52,8,232.64
1618927502730,SNDL,.395,300,293.0397
1618927502731,FRX,10.39,100,991
1618927502731,COIN,380,1,323.2999
1618927502731,EBS,93.79,4,265.56
1618927502731,GME,380,1,157.9
1618927502731,TSM,109.15,4,463.24
1618927502731,NIO,42.059,16,598.1136
1618927502731,BA,471.8,2,474.0602
1618927803361,TAN,71.648,10,832.7
1618927803362,AAPL,116.75,6,808.53
1618927803362,SNDL,.395,300,289.62
1618927803362,FRX,10.39,100,991
1618927803362,COIN,380,1,324.5601
1618927803362,MSFT,220.34,4,1038.84
1618927803362,TSLA,431.0525,4,2919.06
1618927803362,MMDA1,,375.20000000000005,375.20000000000005
1618927803362,EBS,93.79,4,264
1618927803362,AMD,66.902,18,1440.09
1618927803362,SPY,348.185,4,1655.6
1618927803362,GME,380,1,159.49
1618927803362,VBK,233.753,3,841.89
1618927803362,VISL,3.263,465,1064.6174999999998
1618927803362,TSM,109.15,4,463
1618927803363,NIO,42.059,16,593.2784
1618927803363,BA,471.8,2,473.34
1618927803363,CCIV,35.766,16,308.8
1618927803363,AMC,13.11,10,93
1618927803363,TLRY,21.81,20,339.4
1618927803363,JETS,17.265,10,251.8
1618927803363,VNQ,80.836,5,486.05
1618927803363,PLTR,26.875,20,445.422
1618927803363,MARA,37.9,18,642.42
1618927803363,SOL,20.951,18,160.02
1618927803363,JMIA,37.52,8,234.8
1618928103048,TAN,71.648,10,831.399
1618928103052,AAPL,116.75,6,806.802
1618928103053,SNDL,.395,300,279.75
1618928103053,FRX,10.39,100,991
1618928103053,COIN,380,1,323.67
1618928103053,MSFT,220.34,4,1036.2
1618928103053,TSLA,431.0525,4,2927.04
1618928103053,MMDA1,,375.20000000000005,375.20000000000005
1618928103053,EBS,93.79,4,263.6
1618928103053,AMD,66.902,18,1440.5706
1618928103053,SPY,348.185,4,1654.86
1618928103053,GME,380,1,158.7
1618928103053,VBK,233.753,3,841.5144
1618928103053,VISL,3.263,465,1069.5
1618928103053,TSM,109.15,4,463.04
1618928103053,NIO,42.059,16,591.92
1618928103053,BA,471.8,2,473.38
1618928103053,CCIV,35.766,16,308.64
1618928103053,AMC,13.11,10,92.85
1618928103053,TLRY,21.81,20,336.8
1618928103053,JETS,17.265,10,251.8
1618928103053,VNQ,80.836,5,485.7
1618928103053,PLTR,26.875,20,441.402
1618928103053,MARA,37.9,18,630.18
1618928103053,SOL,20.951,18,162.9
1618928103053,JMIA,37.52,8,232.6592
1618928402966,TAN,71.648,10,832
1618928402966,AAPL,116.75,6,807.42
1618928402966,SNDL,.395,300,277.38
1618928402966,FRX,10.39,100,991.5
1618928402966,COIN,380,1,323.185
1618928402966,MSFT,220.34,4,1037.76
1618928402966,TSLA,431.0525,4,2942.86
1618928402966,MMDA1,,375.20000000000005,375.20000000000005
1618928402966,EBS,93.79,4,262.68
1618928402966,AMD,66.902,18,1441.08
1618928402966,SPY,348.185,4,1655.96
1618928402966,GME,380,1,158.88
1618928402966,VBK,233.753,3,841.5899999999999
1618928402966,VISL,3.263,465,1078.8
1618928402966,TSM,109.15,4,463.16
1618928402966,NIO,42.059,16,589.9184
1618928402967,BA,471.8,2,473.2286
1618928402967,CCIV,35.766,16,308.48
1618928402967,AMC,13.11,10,92.813
1618928402967,TLRY,21.81,20,337.9
1618928402967,JETS,17.265,10,251.55
1618928402967,VNQ,80.836,5,485.65
1618928402967,PLTR,26.875,20,442.176
1618928402967,MARA,37.9,18,625.8618
1618928402967,SOL,20.951,18,163.98
1618928402967,JMIA,37.52,8,232.64
1618928703553,TAN,71.648,10,829.2
1618928703556,AAPL,116.75,6,808.02
1618928703556,MSFT,220.34,4,1037.88
1618928703556,CCIV,35.766,16,304
1618928703556,TSLA,431.0525,4,2936.9436
1618928703556,MMDA1,,375.20000000000005,375.20000000000005
1618928703556,AMC,13.11,10,93.3
1618928703556,TLRY,21.81,20,340.6
1618928703556,JETS,17.265,10,251.3
1618928703556,AMD,66.902,18,1438.6986000000002
1618928703556,VNQ,80.836,5,485.75
1618928703556,SPY,348.185,4,1656.5596
1618928703556,VBK,233.753,3,840.21
1618928703556,PLTR,26.875,20,439.66
1618928703556,MARA,37.9,18,620.2296
1618928703556,VISL,3.263,465,1078.8
1618928703556,SOL,20.951,18,162
1618928703556,JMIA,37.52,8,230.5736
1618928703556,SNDL,.395,300,276.48
1618928703557,FRX,10.39,100,991.21
1618928703557,COIN,380,1,329.6834
1618928703557,EBS,93.79,4,260.44
1618928703557,GME,380,1,159.4
1618928703557,TSM,109.15,4,464.2
1618928703557,NIO,42.059,16,591.84
1618928703557,BA,471.8,2,473.2
1618929003133,TAN,71.648,10,830.3
1618929003137,AAPL,116.75,6,806.1
1618929003137,SNDL,.395,300,276.6
1618929003137,FRX,10.39,100,992
1618929003137,COIN,380,1,329.325
1618929003137,MSFT,220.34,4,1037.8
1618929003137,TSLA,431.0525,4,2930.88
1618929003137,MMDA1,,375.20000000000005,375.20000000000005
